first_name,last_name,credit_score,annual_income,loan_amount,employment_duration,Age,EmploymentStatus,MaritalStatus,Vehicle_Ownership,Children_Count,Previous_Loan_Count,default
Salima,Haouas,655.0,962582.23,824145.0,4.0,39.0,employed,single,Yes,0.0,3.0,0
Lamine,Seddiki,850.0,753036.33,627980.0,5.0,23.0,self-employed,single,Yes,0.0,0.0,0
,Karam,694.0,804138.47,653592.0,5.0,35.0,employed,,No,2.0,3.0,1
Khaled,Idir,780.0,1367673.18,611307.0,16.0,49.0,employed,single,Yes,0.0,2.0,0
Sara,Chebout,632.0,946990.84,774328.0,6.0,29.0,employed,married,Yes,,1.0,1
Zohra,Aouameur,538.0,382126.7,638355.0,5.0,28.0,employed,married,No,3.0,1.0,1
Karim,Chahine,780.0,1368703.44,523845.0,12.0,30.0,employed,single,No,0.0,5.0,1
Bilal,Nasri,643.0,399815.49,608023.0,3.0,41.0,employed,married,,1.0,3.0,1
Said,Allam,489.0,491641.08,519310.0,5.0,54.0,employed,single,No,0.0,4.0,0
Sofiane,Khabat,692.0,754209.48,813634.0,0.0,60.0,employed,married,Yes,1.0,2.0,1
Amina,Gacemi,704.0,805535.77,633897.0,22.0,69.0,employed,single,Yes,,2.0,0
Sofiane,Baali,832.0,750839.07,569299.0,22.0,50.0,employed,divorced,,3.0,3.0,0
Said,Souag,306.0,682943.44,211738.0,2.0,53.0,employed,married,Yes,5.0,2.0,1
Iman,Mandaci,712.0,1521588.43,394447.0,13.0,47.0,employed,married,Yes,1.0,4.0,0
Mehdi,Medjadj,331.0,275193.33,655278.0,6.0,36.0,employed,married,No,3.0,3.0,1
Lamine,Antar,709.0,1640614.12,71110.0,0.0,29.0,student,married,Yes,2.0,2.0,0
Mohamed,Rzig,612.0,397331.24,344732.0,6.0,59.0,employed,married,Yes,4.0,1.0,0
Nadia,Remili,754.0,1369580.42,596890.0,0.0,27.0,student,married,Yes,1.0,2.0,1
Aisha,,685.0,682921.38,415087.0,28.0,46.0,self-employed,married,No,1.0,1.0,1
Zohra,Bencherif,808.0,772475.17,518554.0,9.0,39.0,self-employed,married,Yes,1.0,4.0,0
Samira,Hamdani,837.0,1685067.65,185543.0,12.0,30.0,self-employed,divorced,Yes,2.0,2.0,0
Sofiane,Khabat,678.0,705476.11,809862.0,0.0,,employed,married,Yes,4.0,2.0,1
Amir,Meriem,675.0,1516252.52,475874.0,13.0,38.0,employed,married,Yes,0.0,1.0,0
Salima,Hocine,689.0,713754.46,197010.0,0.0,66.0,unemployed,married,No,1.0,5.0,1
Nadia,Kahlouche,490.0,437446.9,428664.0,0.0,50.0,student,married,No,5.0,5.0,1
Sara,Chebout,633.0,887313.41,783066.0,6.0,29.0,employed,married,Yes,2.0,1.0,1
Sofiane,Souleymane,659.0,932672.21,427084.0,4.0,43.0,employed,married,No,5.0,2.0,0
Farida,Khadda,447.0,862810.94,584752.0,0.0,57.0,unemployed,married,,3.0,2.0,1
Ali,Harrouche,741.0,1444076.47,423377.0,0.0,49.0,unemployed,married,No,1.0,8.0,0
Sara,Mandi,645.0,1837445.87,283217.0,2.0,24.0,employed,single,Yes,0.0,1.0,0
Aisha,Hammani,673.0,1192953.21,538524.0,10.0,28.0,self-employed,single,Yes,0.0,1.0,1
Salima,Henni,422.0,988477.61,910813.0,3.0,42.0,self-employed,married,Yes,0.0,,1
Omar,Amazigh,536.0,805332.17,130993.0,8.0,49.0,employed,married,No,2.0,4.0,0
,Abdi,819.0,1394891.44,185218.0,0.0,38.0,unemployed,single,Yes,0.0,3.0,0
Nadia,Sellal,644.0,859370.18,314710.0,0.0,56.0,unemployed,single,Yes,0.0,,0
Leila,Benkhedda,406.0,599308.96,195702.0,0.0,66.0,unemployed,married,Yes,3.0,2.0,1
Fatima,Sahli,642.0,876247.15,345334.0,14.0,44.0,self-employed,divorced,No,2.0,2.0,0
,Agha,676.0,1867057.2,149298.0,18.0,62.0,self-employed,married,,5.0,6.0,0
Said,Ghezal,372.0,921220.48,336728.0,0.0,45.0,student,divorced,No,0.0,2.0,1
Malika,Keblouti,519.0,392892.84,422692.0,0.0,55.0,student,single,No,0.0,4.0,1
Zohra,Daas,739.0,885643.56,404352.0,,,unemployed,single,,0.0,5.0,0
Samira,Sadmi,769.0,1144016.32,269897.0,14.0,64.0,employed,single,No,0.0,5.0,1
Khaled,Driss,728.0,1254075.95,639127.0,0.0,44.0,unemployed,,,3.0,1.0,0
Aisha,Leghlimi,443.0,685063.51,265895.0,0.0,34.0,unemployed,,No,2.0,5.0,1
Zohra,Zahi,595.0,,301690.0,6.0,24.0,self-employed,married,Yes,0.0,2.0,0
Mohamed,Hammadi,716.0,1961623.27,373659.0,5.0,23.0,employed,married,Yes,0.0,1.0,0
Said,Badi,484.0,375043.53,451971.0,7.0,62.0,employed,single,No,0.0,3.0,1
Farida,Sekkal,707.0,1781697.12,384344.0,3.0,30.0,employed,married,No,0.0,0.0,0
Rachid,Soltani,472.0,806921.15,811733.0,9.0,55.0,employed,single,No,0.0,5.0,1
Khaled,Driss,783.0,1174542.89,609839.0,0.0,48.0,unemployed,married,,4.0,1.0,0
Ali,Boussouf,707.0,,442935.0,0.0,60.0,unemployed,,No,3.0,5.0,1
Sofiane,Baali,825.0,693657.37,577792.0,21.0,53.0,employed,divorced,No,3.0,1.0,0
Yasmin,Hallal,371.0,601043.54,903148.0,0.0,35.0,student,married,No,2.0,0.0,1
,Aouameur,547.0,395730.63,6604.0,5.0,27.0,employed,married,Yes,3.0,0.0,1
,Kashi,412.0,,919232.0,4.0,22.0,employed,married,No,0.0,0.0,1
Salima,Maachi,709.0,1130088.38,493491.0,0.0,37.0,student,married,No,3.0,2.0,0
Iman,Sabri,411.0,607563.59,912594.0,5.0,48.0,self-employed,married,No,,2.0,1
Nadia,Guettouche,750.0,1694622.53,111655.0,20.0,60.0,employed,married,Yes,1.0,4.0,0
Leila,Remache,613.0,567122.11,808840.0,9.0,51.0,employed,married,No,4.0,3.0,1
Leila,Dahou,850.0,1584488.9,554087.0,0.0,39.0,unemployed,married,Yes,0.0,2.0,0
Djamila,Laskri,436.0,494639.13,489933.0,8.0,45.0,employed,,,,3.0,0
Fatima,Khiat,850.0,1078503.86,369360.0,7.0,25.0,employed,married,,0.0,,0
Khaled,Mouloud,745.0,1404110.32,395141.0,13.0,34.0,self-employed,single,Yes,0.0,3.0,0
Farida,Amer,532.0,,833849.0,9.0,60.0,employed,,No,4.0,7.0,1
Karim,Laribi,719.0,1774673.2,248315.0,0.0,72.0,unemployed,,Yes,3.0,5.0,0
Karim,Chahine,778.0,1449376.83,,11.0,29.0,employed,single,,0.0,0.0,1
,Mahdi,700.0,776337.24,199004.0,7.0,25.0,self-employed,married,Yes,1.0,0.0,0
Yasmin,Hassani,460.0,451558.27,857707.0,8.0,53.0,employed,married,No,,4.0,1
Khaled,Mouloud,724.0,1447813.88,361731.0,,34.0,self-employed,single,No,,,0
Farida,Akkouche,564.0,924409.44,924921.0,6.0,24.0,self-employed,married,No,0.0,0.0,1
Khaled,Senhadji,572.0,896131.36,711029.0,0.0,,self-employed,divorced,,0.0,2.0,1
,Ait Ahmed,604.0,475334.78,279559.0,0.0,47.0,student,married,No,3.0,2.0,0
Youssef,Yousfi,422.0,506967.41,628792.0,8.0,58.0,self-employed,single,No,0.0,3.0,1
Leila,Bouteldja,822.0,1506624.93,423718.0,2.0,71.0,employed,married,,1.0,,0
Lamine,Khammar,815.0,954643.82,277205.0,18.0,36.0,employed,married,No,0.0,1.0,0
Sofiane,Abdi,796.0,1481556.7,198462.0,0.0,40.0,unemployed,single,,0.0,2.0,0
Amir,Aoudia,768.0,1675577.14,608379.0,19.0,54.0,employed,married,Yes,0.0,1.0,0
Amir,Sebti,506.0,715706.29,880725.0,0.0,35.0,unemployed,divorced,,3.0,2.0,1
Zohra,,764.0,1115595.14,250818.0,29.0,62.0,employed,married,Yes,5.0,5.0,0
Aisha,Mendil,668.0,680424.6,,28.0,46.0,self-employed,married,No,2.0,6.0,1
Amir,Djillali,675.0,1234628.76,543752.0,4.0,22.0,self-employed,married,Yes,0.0,0.0,0
Sara,Brahimi,694.0,707917.15,448671.0,1.0,42.0,employed,single,No,0.0,1.0,0
,Mebrouk,765.0,1707165.57,236424.0,12.0,30.0,employed,divorced,Yes,2.0,2.0,0
Khaled,Baraka,336.0,562093.01,539275.0,8.0,29.0,employed,married,Yes,1.0,2.0,1
Samira,Makoudi,613.0,794287.41,605768.0,8.0,40.0,self-employed,single,Yes,0.0,3.0,1
Nadia,Badani,692.0,720323.69,100182.0,23.0,41.0,employed,married,Yes,0.0,2.0,0
Nadia,Mahdi,692.0,789454.19,187204.0,6.0,24.0,self-employed,married,No,0.0,1.0,0
Mohamed,Derradji,383.0,355885.29,705634.0,6.0,60.0,self-employed,single,No,0.0,7.0,1
Nadia,Khemisti,518.0,292117.59,390051.0,0.0,63.0,self-employed,divorced,No,4.0,2.0,1
Amir,Djillali,674.0,1264762.57,579890.0,4.0,,self-employed,married,Yes,,,0
Mustafa,Lamara,669.0,1068976.81,524221.0,27.0,63.0,employed,single,Yes,0.0,3.0,1
Khadija,Saad,425.0,463389.89,854098.0,0.0,62.0,employed,,,,8.0,1
,Derradji,402.0,340229.26,699377.0,6.0,57.0,self-employed,,Yes,0.0,5.0,1
Samira,Lemmouchia,642.0,253685.58,402555.0,6.0,58.0,employed,single,No,0.0,3.0,1
Djamila,Boumaza,581.0,298554.3,688201.0,0.0,22.0,unemployed,divorced,No,,1.0,1
Malika,Merbah,758.0,776798.43,189927.0,19.0,48.0,employed,single,No,0.0,,0
Omar,Sadji,813.0,1782259.8,107836.0,8.0,61.0,self-employed,single,Yes,0.0,5.0,0
Ahmed,Bouziane,767.0,771167.66,432913.0,0.0,54.0,unemployed,married,Yes,1.0,5.0,0
Farida,Nemdil,825.0,1215748.4,345423.0,11.0,29.0,employed,single,No,0.0,2.0,0
